CODIGO_RUC,NOMBRE_EMPRESA_ROL,RUC_CONTRAPARTE,NOMBRE_CONTRAPARTE,rol_empresa,nombre_empresa_1a,n_obras_asociadas_1a,n_registros_1a,es_consorcio,flag_sancionadas_tce,flag_inhabilitadas_pj,flag_sancionadas_rnp,flag_inhabilitadas_rnp,flag_impedidas_rnp,nombre_empresa_2a,capacidad_maxima_contratacion,capacidad_libre_contratacion,estado_empresa,condicion_empresa,numero_sanciones_tce,numero_sanciones_rnp,flag_fecha_constitucion_alerta,flag_ley_selva_alerta,flag_accionistas_alerta,n_obras_representante,n_representantes_legales,representante_legal_principal,NOMBRE_EMPRESA,risk_score_proxy,y_riesgo_empresa_4niveles,n_vinculos_total,n_contrapartes_unicas,n_veces_ganador,n_veces_participante,ratio_ganador,ratio_participante,n_registros_hora_oferta,n_horas_oferta_distintas,hora_oferta_moda,target_disponible
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20494901359,SALGON INGENIEROS S.R.L(*),ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20505096721,CONSORCIO P Y C EJECUTORES,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20505096721,CONSORCIO P Y C EJECUTORES,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20505096721,CONSORCIO P Y C EJECUTORES,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20516210428,RUBIO & SABERBEIN ASOCIADOS SAC,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20516210428,RUBIO & SABERBEIN ASOCIADOS SAC,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20516210428,RUBIO & SABERBEIN ASOCIADOS SAC,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20517093492,CONSORCIO PUENTES MODULARES,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20517093492,CONSORCIO PUENTES MODULARES,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20517093492,CONSORCIO PUENTES MODULARES,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20529158051,CONSORCIO MARKA YACZ,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20529158051,CONSORCIO MARKA YACZ,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20529158051,CONSORCIO MARKA YACZ,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20533664904,CONSORCIO JIREH,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20533664904,CONSORCIO JIREH,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20533664904,CONSORCIO JIREH,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20539183878,IBERNOVAS SAC(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20539183878,IBERNOVAS SAC(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20539183878,IBERNOVAS SAC(*),ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20539845331,CONSORCIO MARAÑON,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20539845331,CONSORCIO MARAÑON,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20539845331,CONSORCIO MARAÑON,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20539906063,CONSTRUCTORA LAS  MILAGRITOS S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20539906063,CONSTRUCTORA LAS  MILAGRITOS S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20539906063,CONSTRUCTORA LAS  MILAGRITOS S.A.C.(*),ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20549933824,CONSORCIO IBERPERU,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20549933824,CONSORCIO IBERPERU,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20549933824,CONSORCIO IBERPERU,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20555673958,CONSORCIO DL,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20555673958,CONSORCIO DL,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20555673958,CONSORCIO DL,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20559638359,CONSTRUCTORA URTECHO VELASQUEZ S.A.C._URVEL S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20559638359,CONSTRUCTORA URTECHO VELASQUEZ S.A.C._URVEL S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20559638359,CONSTRUCTORA URTECHO VELASQUEZ S.A.C._URVEL S.A.C.(*),ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20559646530,GRUPO MARREROS S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20559646530,GRUPO MARREROS S.A.C.(*),ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20559646530,GRUPO MARREROS S.A.C.(*),ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20573004427,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20573004427,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20573004427,CONSORCIO PUENTES JMA,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20573068239,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20573068239,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20573068239,CONSORCIO PUENTES JMA,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20600117255,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20600117255,CONSORCIO PUENTES JMA,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
20606596171,ECOPERU CONSTRUCTORA S.A.C.(*),20600117255,CONSORCIO PUENTES JMA,ganador,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ECOPERU CONSTRUCTORA S.A.C.(*),4136698.15,4136698.15,ACTIVO,HABIDO,0.0,0.0,1.0,0.0,0.0,1.0,4.0,COLLAZOS RODRIGUEZ FREDDY ARTURO,ECOPERU CONSTRUCTORA S.A.C.(*),1.0,1.0,49.0,44.0,42.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,1
20407849699,CONSORCIO JIREH,20600124863,CONSORCIO ANGASMARCA PERU,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3.0,2.0,97.0,51.0,83.0,14.0,0.8556701030927835,0.14432989690721648,0.0,0.0,,1
20533664904,CONSORCIO JIREH,20600124863,CONSORCIO ANGASMARCA PERU,ganador,CONSORCIO JIREH,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,CONSORCIO JIREH,5861629.2,5861629.2,ACTIVO,HABIDO,0.0,0.0,0.0,0.0,0.0,2.0,17.0,TELLO VERASTEGUI LUIS ALBERTO,CONSORCIO JIREH,0.0,0.0,115.0,65.0,79.0,36.0,0.6869565217391305,0.3130434782608696,0.0,0.0,,1
