CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS
2195373,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2195373-290489-717677-2071371-33536,154,Consultoría de Obra,33536,MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA; DISTRITO DE AYACUCHO;  HUAMANGA - AYACUCHO,Adjudicación Simplificada,0,0
2195373,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2195373-290489-830070-2142572-33536,107,Consultoría de Obra,33536,MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA; DISTRITO DE AYACUCHO;  HUAMANGA - AYACUCHO,Adjudicación Simplificada,0,0
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,1,Obra,29053,MEJ.VIAS DEP. AM-106; TRAMO: EMP. PE-5N (BALZAPATA) - JUMBILLA - ASUNCION EMP.PE-8B (MOLINOPAMPA); AM-110: CHACHAPOYAS - LEVANTO; TRAMO: EMP.PE-8B (TINGO) AM-111: EMP.PE-8B (TINGO) - LONGUITA -MARIA - KUELAP; PROV. CHACHAPOYAS-BONGARA Y LUYA-AMAZONAS,Licitación Pública,0,0
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,1,Consultoría de Obra,29053,MEJ.VIAS DEP. AM-106; TRAMO: EMP. PE-5N (BALZAPATA) - JUMBILLA - ASUNCION EMP.PE-8B (MOLINOPAMPA); AM-110: CHACHAPOYAS - LEVANTO; TRAMO: EMP.PE-8B (TINGO) AM-111: EMP.PE-8B (TINGO) - LONGUITA -MARIA - KUELAP; PROV. CHACHAPOYAS-BONGARA Y LUYA-AMAZONAS,Concurso Público,0,0
2228738,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2228738-1909-575707-2137526-29998,2,Consultoría de Obra,29998,SECTOR I:    AGUAS ARRIBA DEL TRAMO URBANO  (CONTROL DE DESBORDES E INUNDACIONES EN EL RIO ICA Y QUEBRADA CANSAS/CHANCHAJALLA),Procedimiento Especial de Contratación,0,0
2233735,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233735-136200-849659-2158846-32774,1,Obra,32774,AFIANZAMIENTO  HIDRICO   DE LA CUENCA DEL  RIO  GRANDE - SANTA CRUZ -PALPA,Licitación Pública,0,0
2233735,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233735-136200-899929-2188756-32774,6,Consultoría de Obra,32774,AFIANZAMIENTO  HIDRICO   DE LA CUENCA DEL  RIO  GRANDE - SANTA CRUZ -PALPA,Adjudicación Simplificada,0,0
2233842,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233842-92806-664959-2016133-130764,70,Obra,130764,REUBICACIÓN DE CAPTACIÓN KM 25-850 POR INTERFERENCIA DE AUTOPISTA PUNO JULIACA; LOCALIDAD PAUCARCOLLA; PUNO- PUNO,Regímen Especial,0,0
2233842,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233842-92806-667999-2017167-130764,67,Obra,130764,REUBICACIÓN DE CAPTACIÓN KM 25-850 POR INTERFERENCIA DE AUTOPISTA PUNO JULIACA; LOCALIDAD PAUCARCOLLA; PUNO- PUNO,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-656598-2033398-137209,1,Obra,137209,"""REUBICACIÓN DE LA INFRAESTRUCTURA  DEL COMPLEJO POLIDEPORTIVO SAN COSME AFECTADA POR EL ÁREA DE CONCESIÓN DE LA ESTACIÓN E17-NICOLÁS AYLLÓN""",Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-672349-2029810-137209,5,Consultoría de Obra,137209,"""REUBICACIÓN DE LA INFRAESTRUCTURA  DEL COMPLEJO POLIDEPORTIVO SAN COSME AFECTADA POR EL ÁREA DE CONCESIÓN DE LA ESTACIÓN E17-NICOLÁS AYLLÓN""",Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674801-2036277-133753,4,Obra,133753,INTERVENCIÓN EN POZO DE ATAQUE; ESTACIÓN GAMBETTA E-1; ESTACIÓN CANTA CALLAO E-2; ESTACIÓN BOCANEGRA E-3; POZO DE VENTILACIÓN 1 - PV4 -1; POZO DE VENTILACIÓN 2 - PV4 -2,Procedimiento de Contratación para Proceso Abierto,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674853-2036314-133756,6,Obra,133756,INTERVENCIÓN EN LA ESTACIÓN EL OLIVAR E-5 Y ESTACIÓN QUILCA E-6,Procedimiento de Contratación para Proceso Abierto,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674870-2036286-133755,5,Obra,133755,INTERVENCIÓN EN ESTACIÓN AEROPUERTO E-4; ESTACIÓN CARMEN DE LA LEGUA E-8; POZO DE VENTILACIÓN 3 - PV4 -3; POZO DE VENTILACIÓN 4 - PV4 -4; POZO DE VENTILACIÓN 7 - PV4 -7B,Procedimiento de Contratación para Proceso Abierto,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-682914-2038742-137213,9,Obra,137213,REUBICACIÓN DE LOS SERVICIOS HIGIÉNICOS PÚBLICOS QUE INTERFIERE AL ÁREA DE CONCESIÓN DE LA ESTACIÓN E-14  PLAZA MANCO CAPAC,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-712351-2058738-141153,19,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-724083-2063590-141153,15,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-731572-2069043-141153,19,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-731693-2069052-141153,21,Consultoría de Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-734864-2071276-141153,22,Consultoría de Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,4,Obra,162027,Reubicación de Redes para la Construcción de la Estación 05 Carmen de la Legua de la Línea 2 Ramal 4 de la Red Básica del Metro de Lima y Callao,Procedimiento de Contratación para Proceso Abierto,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,5,Obra,166882,"Ejecución de empalmes para liberación de interferencias de redes de agua potable y alcantarillado en la Estación Oscar R. Benavides E-06"".",Procedimiento de Contratación para Proceso Abierto,0,0
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-861304-2156132-141153,2,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0
2233862,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233862-246218-385171-2174502-64412,9,Consultoría de Obra,64412,CONSTRUCCIÓN DE LA VÍA REGIONAL AREQUIPA - LA JOYA; EN LAS PROGRESIVAS KM 0+00 AL KM 24+540; DISTRITOS DE CERRO COLORADO - LA JOYA - ,Concurso Público,0,0
2233917,ADMINISTRACION Y PLANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233917-87547-595719-2022915-105591,1,Consultoría de Obra,105591,Mejoramiento del Servicio de Resguardo y Conservación del Patrimonio Archivístico de la Nación del Archivo General de la Nación - Sede Pueblo Libre; distrito Pueblo Libre; provincia y departamento de Lima,Convenio,0,0
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-516149-2047423-102591,3,Obra,102591,CONSTRUCCIÓN PUENTE HUALLAGA Y ACCESOS,Licitación Pública,0,0
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-771822-2161750-79749,59,Consultoría de Obra,79749,CONSTRUCCIÓN Y MEJORAMIENTO DE LA CARRETERA CHIMBOTE - TOCACHE; SECTOR YUNGAYPAMPA TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N-TOCACHE; TRAMO: PUENTE EL CHORRO-TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N; SUB TRAMO CP AJENJO-UCHIZA EMP. RUTA 05,Concurso Público,0,0
2234355,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234355-116051-659741-2012642-82706,125,Obra,82706,MEJORAMIENTO DE LA CARRETERA OYON-AMBO ; TRAMO II,Regímen Especial,0,0
2234355,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234355-116051-689292-2046091-82706,180,Obra,82706,MEJORAMIENTO DE LA CARRETERA OYON-AMBO ; TRAMO II,Regímen Especial,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-721246-2074192-76727,1,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-723735-2071348-76727,2,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-727380-2076646-76727,5,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-728571-2074170-76727,11,Consultoría de Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-729905-2077976-76727,1,Consultoría de Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Concurso Público,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-736367-2079728-76727,15,Consultoría de Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-879973-2175865-76727,1,Consultoría de Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-880497-2175879-76727,2,Consultoría de Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada,0,0
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-887229-2184981-76727,4,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada,0,0
2234982,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234982-108598-741570-2098048-144235,20,Consultoría de Obra,144235,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA CHAGUAL - TAYABAMBA - PUENTE HUACRACHUCO; TRAMO: TAYABAMBA - PUENTE HUACRACHUCO,Concurso Público,0,0
2234988,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234988-86897-551692-2106247-81363,5,Consultoría de Obra,81363,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PALLASCA-MOLLEPATA-MOLLEBAMBA-SANTIAGO DE CHUCO EMP. RUTA 10; TRAMO MOLLEPATA - PALLASCA,Concurso Público,0,0
2234988,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234988-86897-662364-2029415-81363,2,Obra,81363,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PALLASCA-MOLLEPATA-MOLLEBAMBA-SANTIAGO DE CHUCO EMP. RUTA 10; TRAMO MOLLEPATA - PALLASCA,Licitación Pública,0,0
2234988,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234988-86897-716584-2058471-142784,55,Obra,142784,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA PALLASCA-MOLLEPATA-MOLLEBAMBA-SANTIAGO DE CHUCO-EMP. RUTA 10; TRAMO: SANTIAGO DE CHUCO-CACHICADAN-MOLLEPATA,Regímen Especial,0,0
2234996,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234996-260577-671999-2023243-36858,8,Obra,36858,CENTRO DE MANTENIMIENTO AERONATUICO DEL EJERCITO DIVISION DE MANTENIMIENTO MAYOR LA JOYA - AREQUIPA CODIGO DE SNIP 260577,Contratación Directa,0,0
2236530,TRANSPORTE,AREQUIPA,GOBIERNO LOCAL,2236530-249522-747170-2098229-85055,1,Obra,85055,CONSTRUCCION DE LA CARRETERA ALLO - AYO - ANDAMAYO - (PROGRESIVA KM. 0000 KM 46 229) DISTIRTO DE APLAO YAYO; PROVINCIA CASTILLA; REGION AREQUIPA,Licitación Pública,0,0
2236530,TRANSPORTE,AREQUIPA,GOBIERNO LOCAL,2236530-249522-752533-2094217-85055,1,Consultoría de Obra,85055,CONSTRUCCION DE LA CARRETERA ALLO - AYO - ANDAMAYO - (PROGRESIVA KM. 0000 KM 46 229) DISTIRTO DE APLAO YAYO; PROVINCIA CASTILLA; REGION AREQUIPA,Concurso Público,0,0
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-843857-2170867-39565,15,Obra,39565,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL JU - 108 TRAMO: PALIAN - VILCACOTO - ACOPALCA - ABRA HUAYTAPALLANA - PARIAHUANCA; PROVINCIA DE HUANCAYO; DEPARTAMENTO JUNIN.,Licitación Pública,0,0
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-891795-2194787-169532,3,Consultoría de Obra,169532,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL JU - 108 TRAMO: PALIAN - VILCACOTO - ACOPALCA - ABRA HUAYTAPALLANA - PARIAHUANCA; PROVINCIA DE HUANCAYO; DEPARTAMENTO JUNIN (TRAMO PALIAN - PARIAHUANCA),Concurso Público,0,0
2253121,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2253121-301371-724591-2082967-144325,21,Consultoría de Obra,144325,"""CONSTRUCCION; MEJORAMIENTO Y REHABILITACION DE LA CARRETERA CUSCO - CHINCHERO - URUBAMBA; EN LA REGION CUSCO; TRAMO N 01 - CONSTRUCCIÓN DE LA VIA DE ACCESO AL AEROPUERTO INTERNACIONAL DE CHINCHERO""",Concurso Público,0,0
2259669,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2259669-220883-556517-2003673-111086,26,Consultoría de Obra,111086,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL II TALARA EN EL DISTRITO DE PARIÑAS; PROVINCIA DE TALARA; DEPARTAMENTO DE PIURA,Concurso Público,0,0
2259669,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2259669-220883-684421-2047595-111086,1,Consultoría de Obra,111086,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL II TALARA EN EL DISTRITO DE PARIÑAS; PROVINCIA DE TALARA; DEPARTAMENTO DE PIURA,Concurso Público,0,0
2262744,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2262744-311131-631294-2008579-114812,1,Consultoría de Obra,114812,MEJORAMIENTO DE LA INFRAESTRUCTURA DE CONDUCCIÓN TRASVASE HUALLABAMBA; DISTRITO DE MOTUPE; INCAHUASI Y KAÑARIS; PROVINCIAS DE LAMBAYEQUE Y FERREÑAFE - REGIÓN LAMBAYEQUE,Concurso Público,0,0
2263613,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2263613-315331-654206-2008578-59593,113,Consultoría de Obra,59593,ELABORACION DEL ESTUDIO DEFINITIVO PARA LA REHABILITACION DE LA CARRETERA PATIVILCA - QUEBRADA SECA - PUENTE SANTA - DV.SALAVERRY Y DV.SALAVERRY - PUERTO SALAVERRY,Regímen Especial,0,0
2266239,TRANSPORTE,TUMBES,GOBIERNO NACIONAL,2266239-22422-713490-2069085-144334,25,Consultoría de Obra,144334,CREACION DE LA VÍA DE EVITAMIENTO DE TUMBES EN LOS DISTRITOS DE CORRALES Y TUMBES DE LA PROVINCIA DE TUMBES - DEPARTAMENTO DE TUMBES,Concurso Público,0,0
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,16,Consultoría de Obra,61561,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO MANUEL HIGA ARAKAKI; DISTRITO DE SATIPO; PROVINCIA DE SATIPO; DEPARTAMENTO DE JUNIN,Adjudicación Simplificada,0,0
2282330,PESCA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2282330-285705-717909-2070673-28809,3,Consultoría de Obra,28809,INSTALACION DE LA CENTRAL HIDROELECTRICA CHARCANI VII Y SISTEMAS DE INTERCONEXION AL SEIN ,Concurso Público,0,0
2282760,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2282760-172973-688300-2045681-47658,33,Consultoría de Obra,47658,ESTUDIO DEFINITIVO PARA EL MEJORAMIENTO DE LA CARRETERA SAN MARIA  - SANTA TERESA - HIDROELECTRICA MACHU PICCHU,Concurso Público,0,0
2282760,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2282760-172973-696209-2059355-135454,4,Obra,135454,MEJORAMIENTO DE LA CARRETERA SANTA MARIA SANTA TERESA PUENTE HIDROELECTRICA MACHU PICCHU,Licitación Pública,0,0
2284956,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2284956-303267-719178-2093374-86858,5,Consultoría de Obra,86858,Contratación del Servicio de Consultoría para la Elaboración del Estudio Definitivo del Proyecto: CREACION DE LOS SERVICIOS DEL HOSPITAL ESPECIALIZADO EN LA RED ASISTENCIAL CAJAMARCA - ESSALUD; DISTRITO DE CAJAMARCA; PROVINCIA DE CAJAMARCA Y DEPARTAMENTO DE CAJAMARCA,Concurso Público,0,0
2284956,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2284956-303267-727717-2096706-138999,11,Obra,138999,CREACION DE LOS SERVICIOS DEL HOSPITAL ESPECIALIZADO EN LA RED ASISTENCIAL CAJAMARCA-ESSALUD; DISTRITO DE CAJAMARCA; PROVINCIA DE CAJAMARCA; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0
2300016,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2300016-314709-718329-2077374-86930,4,Consultoría de Obra,86930,CREACIÓN DE LOS SERVICIOS DE SALUD DEL HOSPITAL DEL ALTIPLANO DE LA REGIÓN DE PUNO ESSALUD EN EL DISTRITO DE PUNO PROVINCIA DE PUNO DEPARTAMENTO DE PUNO,Concurso Público,0,0
2300016,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2300016-314709-739838-2085159-138996,4,Obra,138996,CREACIÓN DE LOS SERVICIOS DE SALUD DEL HOSPITAL DEL ALTIPLANO DE LA REGIÓN PUNO-ESSALUD EN EL DISTRITO DE PUNO; PROVINCIA DE PUNO Y DEPARTAMENTO DE PUNO,Licitación Pública,0,0
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,1,Consultoría de Obra,69352,"EJECUCION DE LA OBRA: ""CREACIÓN DEL PUENTE COMUNEROS ENTRE LA AV. DANIEL ALCIDES CARRIÓN Y CA. MAX HONGLER EN LOS DISTRITOS DE HUANCAYO - HUAMANCACA CHICO; PROVINCIA DE HUANCAYO Y CHUPACA; REGIÓN JUNÍN"".",Concurso Público,0,0
2300355,TRANSPORTE,PUNO,GOBIERNO NACIONAL,2300355-336084-636997-2017813-127558,14,Consultoría de Obra,127558,MEJORAMIENTO DE LA CARRETERA PUTINA - DV. ANANEA - CUYO CUYO - SANDIA DISTRITO DE PUTINA - PROVINCIA DE SAN ANTONIO DE PUTINA - DEPARTAMENTO DE PUNO,Concurso Público,0,0
2300355,TRANSPORTE,PUNO,GOBIERNO NACIONAL,2300355-336084-748047-2089989-127558,43,Consultoría de Obra,127558,MEJORAMIENTO DE LA CARRETERA PUTINA - DV. ANANEA - CUYO CUYO - SANDIA DISTRITO DE PUTINA - PROVINCIA DE SAN ANTONIO DE PUTINA - DEPARTAMENTO DE PUNO,Concurso Público,0,0
2302972,PESCA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2302972-342038-702107-2057949-87051,26,Consultoría de Obra,87051,CONSTRUCCION DE LA PLANTA DE FRACCIONAMIENTO DE LIQUIDOS DE GAS NATURAL (LGN) EN LA PROVINCIA DE LA CONVENCION,Adjudicación Simplificada,0,0
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,3,Obra,51734,AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 311; 313; 330; 310; 312; 314; 300; 307; 319; 324 Y 301 NUEVA RINCONADA - DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARÍA DEL TRIUNFO Y VILLA EL SALVADOR- ETAPA 1 ,Convenio,0,0
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,4,Consultoría de Obra,51734,AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 311; 313; 330; 310; 312; 314; 300; 307; 319; 324 Y 301 NUEVA RINCONADA - DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARÍA DEL TRIUNFO Y VILLA EL SALVADOR- ETAPA 1 ,Convenio,0,0
2309846,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2309846-333160-879389-2187816-169496,6,Consultoría de Obra,169496,AMPLIACIÓN Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS AA.HH. DE LAS LOCALIDADES DE SULLANA; BELLAVISTA; MARCAVELICA Y QUERECOTILLO DE LA PROVINCIA DE SULLANA DEPARTAMENTO DE PIURA,Concurso Público,0,0
2311841,OTROS,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2311841-128903-654886-2079561-58678,1,Obra,58678,CONSTRUCCION DE LA AV. COSTA VERDE TRAMO: AV. RAFAEL ESCARDO - JR. VIRU; DISTRITO DE SAN MIGUEL - LIMA - LIMA,Convenio,0,0
2318430,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318430-355479-691260-2049728-86587,46,Consultoría de Obra,86587,REEMPLAZO DEL PUENTE SAN FRANCISCO EN LA RED VIAL NACIONAL RUTA PE-28B; LA QUINUA-TAMBO-SAN FRANCISCO,Concurso Público,0,0
2318535,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318535-191091-877000-2175489-79744,32,Consultoría de Obra,79744,REHABILITACIÓN Y MEJORAMIENTO DE LA CARRETERA RUTA PE-08; EMP. PE-1N (CIUDAD DE DIOS)-EMP. PE-3N (CAJAMARCA); TRAMO: CIUDAD DE DIOS - CHILETE,Concurso Público,0,0
