CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,ANHO,MES,Planificado,Real,IND_Intervension,IND_Residente,IND_Monto_Adelanto_Materiales,IND_Monto_Adelanto_Directo,IND_Fecha_Adelanto_Materiales,IND_Fecha_Adelanto_Directo
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,2023,2,0.39,0.45,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775383-2139382-156608,2023,3,0.51,0.46,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,2023,3,0.51,0.46,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775383-2139382-156608,2023,7,0.9,0.75,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,2023,7,0.9,0.75,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775383-2139382-156608,2023,6,0.83,0.66,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,2023,6,0.83,0.66,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775383-2139382-156608,2023,4,0.56,0.47,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,2023,4,0.56,0.47,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,7,0.78,0.52,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,7,0.78,0.52,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,2,0.25,0.26,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,2,0.25,0.26,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,3,0.38,0.34,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,3,0.38,0.34,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,5,0.73,0.43,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,5,0.73,0.43,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,6,0.53,0.47,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,6,0.53,0.47,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,4,0.53,0.38,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,4,0.53,0.38,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,2023,1,0.25,0.21,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,2023,1,0.25,0.21,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775384-2139238-156611,NULL,NULL,0,0,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-796240-2127944-156611,NULL,NULL,0,0,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,3,0.49,0.49,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,5,0.75,0.58,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,6,0.98,0.65,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,2,0.47,0.42,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,7,0.78,0.73,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,1,0.41,0.37,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,2023,4,0.57,0.47,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,7,0.97,0.66,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,7,0.97,0.66,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,6,0.87,0.54,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,6,0.87,0.54,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,2,0.47,0.32,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,2,0.47,0.32,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,3,0.59,0.36,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,3,0.59,0.36,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,4,0.69,0.41,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,4,0.69,0.41,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,1,0.35,0.28,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,1,0.35,0.28,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,5,0.77,0.46,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,5,0.77,0.46,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,2023,2,0.34,0.32,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,2023,2,0.34,0.32,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,4,0.09,0.04,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,7,0.38,0.2,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,6,0.24,0.15,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,2,0.02,0.01,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,3,0.03,0.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,2023,5,0.17,0.11,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,2023,4,0.11,0.03,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,2023,7,0.66,0.07,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,2023,5,0.25,0.04,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,2023,3,0.02,0.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,2023,6,0.53,0.04,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-848717-2159087-156617,2023,3,0.05,0.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2335905,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2335905-374962-845920-2167911-156662,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2534855,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2534855-2534855-779529-2122319-157262,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2534855,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2534855-2534855-803552-2122374-157262,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2539902,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2539902-2539902-779518-2119958-157263,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2539902,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2539902-2539902-789743-2119072-157263,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,3,0.02,0.03,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,3,0.02,0.03,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,1,0,0.01,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,1,0,0.01,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,7,0.16,0.09,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,7,0.16,0.09,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,4,0.03,0.05,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,4,0.03,0.05,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,6,0.07,0.09,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,6,0.07,0.09,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,5,0.05,0.07,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,5,0.05,0.07,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-845890-2152233-157425,2023,2,0.01,0.02,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-864433-2164265-157425,2023,2,0.01,0.02,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2526257,SALUD,LORETO,GOBIERNO REGIONAL,2526257-2526257-787803-2120506-157638,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2526257,SALUD,LORETO,GOBIERNO REGIONAL,2526257-2526257-818891-2141124-157638,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-808142-2126621-157653,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2500094,ORDEN PÚBLICO Y SEGURIDAD,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2500094-2500094-781513-2101534-157697,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2506324,ORDEN PÚBLICO Y SEGURIDAD,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2506324-2506324-781513-2101534-157698,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782855-2140237-157822,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-846096-2157409-157823,2023,1,0.63,0.57,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782853-2140234-157823,2023,1,0.63,0.57,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-792971-2132605-158003,2023,2,0.03,0.03,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-862805-2165816-158003,2023,2,0.03,0.03,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-792971-2132605-158003,2023,6,0.08,0.09,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-862805-2165816-158003,2023,6,0.08,0.09,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-792971-2132605-158003,2023,3,0.04,0.04,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-862805-2165816-158003,2023,3,0.04,0.04,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-792971-2132605-158003,2023,5,0.06,0.08,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-862805-2165816-158003,2023,5,0.06,0.08,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-792971-2132605-158003,2023,1,0.03,0.02,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2494144,EDUCACIÓN,JUNIN,GOBIERNO REGIONAL,2494144-2494144-862805-2165816-158003,2023,1,0.03,0.02,NORMAL,ALERTA,NORMAL,ALERTA,NORMAL,ALERTA
2540449,AGROPECUARIA,ANCASH,GOBIERNO REGIONAL,2540449-2540449-804591-2127248-161130,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2412703,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LIMA,GOBIERNO NACIONAL,2412703-2412703-819493-2184883-161132,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2501633,SANEAMIENTO,LIMA,GOBIERNO NACIONAL,2501633-2501633-830937-2142082-161960,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,2023,4,0.74,0.24,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,2023,2,0.74,0.21,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,2023,1,0.74,0.21,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,2023,3,0.74,0.21,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2525796,ORDEN PÚBLICO Y SEGURIDAD,LIMA,GOBIERNO NACIONAL,2525796-2525796-807059-2115965-162538,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2479971,SANEAMIENTO,AREQUIPA,GOBIERNO LOCAL,2479971-2479971-892317-2186347-163741,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2334119,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LAMBAYEQUE,GOBIERNO NACIONAL,2334119-2334119-817840-2130968-164855,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2334119,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LAMBAYEQUE,GOBIERNO NACIONAL,2334119-2334119-899442-2198922-164855,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2471722,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LIMA,GOBIERNO NACIONAL,2471722-2471722-818155-2130970-164856,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2532678,SANEAMIENTO,PIURA,GOBIERNO NACIONAL,2532678-2532678-818927-2123971-164917,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2110581,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2110581-11432-699489-2067437-16513,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2479971,SANEAMIENTO,AREQUIPA,GOBIERNO LOCAL,2479971-2479971-820095-2143955-165523,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2532763,SANEAMIENTO,PIURA,GOBIERNO NACIONAL,2532763-2532763-829462-2130739-166726,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,2023,2,0.73,0.34,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,2023,4,0.73,0.34,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,2023,3,0.73,0.34,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,2023,1,0.73,0.34,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2501633,SANEAMIENTO,LIMA,GOBIERNO NACIONAL,2501633-2501633-831096-2149812-167630,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2509330,AGROPECUARIA,TACNA,GOBIERNO LOCAL,2509330-2509330-835772-2149848-168500,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2376184,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2376184-296934-845678-2169485-168784,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2524692,ORDEN PÚBLICO Y SEGURIDAD,ICA,GOBIERNO REGIONAL,2524692-2524692-838734-2137079-168881,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
