CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC_GANADOR,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,CODIGO_RUC_PARTICIPANTE,NOMBRE_PARTICIPANTE
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO EJECUTOR,619659,512,2008036,N 071-2020-GRA,20100995108,CONSORCIO EJECUTOR
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,INCOT S.A.C. CONTRATISTAS GENERALES,619659,114,2008036,N 071-2020-GRA,20101029442,INCOT S.A.C. CONTRATISTAS GENERALES
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,INCOT S.A.C. CONTRATISTAS GENERALES,619659,187,2008036,N 071-2020-GRA,20101029442,INCOT S.A.C. CONTRATISTAS GENERALES
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,INCOT S.A.C. CONTRATISTAS GENERALES,619659,512,2008036,N 071-2020-GRA,20101029442,INCOT S.A.C. CONTRATISTAS GENERALES
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSTRUCCION Y ADMINISTRACION S.A.,619659,114,2008036,N 071-2020-GRA,20109565017,CONSTRUCCION Y ADMINISTRACION S.A.
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSTRUCCION Y ADMINISTRACION S.A.,619659,187,2008036,N 071-2020-GRA,20109565017,CONSTRUCCION Y ADMINISTRACION S.A.
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSTRUCCION Y ADMINISTRACION S.A.,619659,512,2008036,N 071-2020-GRA,20109565017,CONSTRUCCION Y ADMINISTRACION S.A.
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO VIAL PACCHA,619659,114,2008036,N 071-2020-GRA,20254813720,CONSORCIO VIAL PACCHA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO VIAL PACCHA,619659,187,2008036,N 071-2020-GRA,20254813720,CONSORCIO VIAL PACCHA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO VIAL PACCHA,619659,512,2008036,N 071-2020-GRA,20254813720,CONSORCIO VIAL PACCHA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO VICTORIA,619659,114,2008036,N 071-2020-GRA,20408114943,CONSORCIO VICTORIA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO VICTORIA,619659,187,2008036,N 071-2020-GRA,20408114943,CONSORCIO VICTORIA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO VICTORIA,619659,512,2008036,N 071-2020-GRA,20408114943,CONSORCIO VICTORIA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO PUENTES AREQUIPA,619659,114,2008036,N 071-2020-GRA,20489517320,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO PUENTES AREQUIPA,619659,187,2008036,N 071-2020-GRA,20489517320,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO PUENTES AREQUIPA,619659,512,2008036,N 071-2020-GRA,20489517320,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO EJECUTOR,619659,114,2008036,N 071-2020-GRA,20492095924,CONSORCIO EJECUTOR
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO EJECUTOR,619659,187,2008036,N 071-2020-GRA,20492095924,CONSORCIO EJECUTOR
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO EJECUTOR,619659,512,2008036,N 071-2020-GRA,20492095924,CONSORCIO EJECUTOR
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*),619659,114,2008036,N 071-2020-GRA,20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*),619659,187,2008036,N 071-2020-GRA,20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*),619659,512,2008036,N 071-2020-GRA,20511631760,CONCRETTA CONSTRUCTORA E INMOBILIARIA SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*),619659,114,2008036,N 071-2020-GRA,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*),619659,187,2008036,N 071-2020-GRA,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*),619659,512,2008036,N 071-2020-GRA,20527026238,CONSORCIO JERGO CONTRATISTAS Y CONSULTORES SAC(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,JUST IN TIME S.A.C.(*),619659,114,2008036,N 071-2020-GRA,20530672809,JUST IN TIME S.A.C.(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,JUST IN TIME S.A.C.(*),619659,187,2008036,N 071-2020-GRA,20530672809,JUST IN TIME S.A.C.(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,JUST IN TIME S.A.C.(*),619659,512,2008036,N 071-2020-GRA,20530672809,JUST IN TIME S.A.C.(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,COMSA S.A. SUCURSAL EN PERU,619659,114,2008036,N 071-2020-GRA,20537248841,COMSA S.A. SUCURSAL EN PERU
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,COMSA S.A. SUCURSAL EN PERU,619659,187,2008036,N 071-2020-GRA,20537248841,COMSA S.A. SUCURSAL EN PERU
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,COMSA S.A. SUCURSAL EN PERU,619659,512,2008036,N 071-2020-GRA,20537248841,COMSA S.A. SUCURSAL EN PERU
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CONSORCIO PUENTES AREQUIPA,619659,114,2008036,N 071-2020-GRA,20547097069,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CONSORCIO PUENTES AREQUIPA,619659,187,2008036,N 071-2020-GRA,20547097069,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CONSORCIO PUENTES AREQUIPA,619659,512,2008036,N 071-2020-GRA,20547097069,CONSORCIO PUENTES AREQUIPA
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20489517320,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*),619659,114,2008036,N 071-2020-GRA,20602371442,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20527026238,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*),619659,187,2008036,N 071-2020-GRA,20602371442,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0,20547097069,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*),619659,512,2008036,N 071-2020-GRA,20602371442,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU(*)
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-638717-2026413-79281,5,Consultoría de Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Concurso Público,0,0,20570706170,TICONA VARGAS TOMAS(*),638717,229,2026413,121-2020-GRA,10020343112,TICONA VARGAS TOMAS(*)
