CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,MIEMBROS_DE_COMITE,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,MONTO_CONTRACTUAL,MONTO_REFERENCIAL,MONTO_OFERTADO_PROMEDIO
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-672349-2029810-137209,5,Consultoría de Obra,137209,"""REUBICACIÓN DE LA INFRAESTRUCTURA  DEL COMPLEJO POLIDEPORTIVO SAN COSME AFECTADA POR EL ÁREA DE CONCESIÓN DE LA ESTACIÓN E17-NICOLÁS AYLLÓN""",Regímen Especial,0,0,10409177579,RIBBECK CHUNGA JIMMY ROBERTH,672349," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",1,2029810,REGIMEN ESPECIAL N° 005-2020-ATU/DI-SAPLI,150000,156084.5,150000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674801-2036277-133753,4,Obra,133753,INTERVENCIÓN EN POZO DE ATAQUE; ESTACIÓN GAMBETTA E-1; ESTACIÓN CANTA CALLAO E-2; ESTACIÓN BOCANEGRA E-3; POZO DE VENTILACIÓN 1 - PV4 -1; POZO DE VENTILACIÓN 2 - PV4 -2,Procedimiento de Contratación para Proceso Abierto,0,0,20300690999,CONSORCIO BUENAVENTURA,674801," AQUINO QUISPE CARLOS, CASANOVA CACERES JOSE MANUEL, QUISPE CCANTO YOGUES HERSON",133,2036277,CONTRATO N° 282 ¿ 2020 ¿ SEDAPAL,11587919.26,11588152.32,11766023.92
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674801-2036277-133753,4,Obra,133753,INTERVENCIÓN EN POZO DE ATAQUE; ESTACIÓN GAMBETTA E-1; ESTACIÓN CANTA CALLAO E-2; ESTACIÓN BOCANEGRA E-3; POZO DE VENTILACIÓN 1 - PV4 -1; POZO DE VENTILACIÓN 2 - PV4 -2,Procedimiento de Contratación para Proceso Abierto,0,0,20504218130,CONSTRUCTORA G+G S.A.C.(*),674801," AQUINO QUISPE CARLOS, CASANOVA CACERES JOSE MANUEL, QUISPE CCANTO YOGUES HERSON",94,2036277,CONTRATO N° 282 ¿ 2020 ¿ SEDAPAL,11587919.26,11588152.32,11766023.92
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674853-2036314-133756,6,Obra,133756,INTERVENCIÓN EN LA ESTACIÓN EL OLIVAR E-5 Y ESTACIÓN QUILCA E-6,Procedimiento de Contratación para Proceso Abierto,0,0,20300690999,CONSORCIO BUENAVENTURA,674853," CABALLERO CARTAGENA NOLBERTO ULISES, CASANOVA CACERES JOSE MANUEL, QUISPE CCANTO YOGUES HERSON",133,2036314,CONTRATO N° 284 ¿ 2020 ¿ SEDAPAL,14090292.26,14090292.26,14088400.55
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674853-2036314-133756,6,Obra,133756,INTERVENCIÓN EN LA ESTACIÓN EL OLIVAR E-5 Y ESTACIÓN QUILCA E-6,Procedimiento de Contratación para Proceso Abierto,0,0,20504218130,CONSTRUCTORA G+G S.A.C.(*),674853," CABALLERO CARTAGENA NOLBERTO ULISES, CASANOVA CACERES JOSE MANUEL, QUISPE CCANTO YOGUES HERSON",94,2036314,CONTRATO N° 284 ¿ 2020 ¿ SEDAPAL,14090292.26,14090292.26,14088400.55
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674870-2036286-133755,5,Obra,133755,INTERVENCIÓN EN ESTACIÓN AEROPUERTO E-4; ESTACIÓN CARMEN DE LA LEGUA E-8; POZO DE VENTILACIÓN 3 - PV4 -3; POZO DE VENTILACIÓN 4 - PV4 -4; POZO DE VENTILACIÓN 7 - PV4 -7B,Procedimiento de Contratación para Proceso Abierto,0,0,20504218130,CONSTRUCTORA G+G S.A.C.(*),674870," CASANOVA CACERES JOSE MANUEL, DAVALOS FLORES JESSICA RAQUEL, QUISPE CCANTO YOGUES HERSON",94,2036286,CONTRATO N° 285 ¿ 2020 ¿ SEDAPAL,6853180.78,6853180.78,6942840.18
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-674870-2036286-133755,5,Obra,133755,INTERVENCIÓN EN ESTACIÓN AEROPUERTO E-4; ESTACIÓN CARMEN DE LA LEGUA E-8; POZO DE VENTILACIÓN 3 - PV4 -3; POZO DE VENTILACIÓN 4 - PV4 -4; POZO DE VENTILACIÓN 7 - PV4 -7B,Procedimiento de Contratación para Proceso Abierto,0,0,20543698912,CONSORCIO BUENAVENTURA,674870," CASANOVA CACERES JOSE MANUEL, DAVALOS FLORES JESSICA RAQUEL, QUISPE CCANTO YOGUES HERSON",144,2036286,CONTRATO N° 285 ¿ 2020 ¿ SEDAPAL,6853180.78,6853180.78,6942840.18
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-682914-2038742-137213,9,Obra,137213,REUBICACIÓN DE LOS SERVICIOS HIGIÉNICOS PÚBLICOS QUE INTERFIERE AL ÁREA DE CONCESIÓN DE LA ESTACIÓN E-14  PLAZA MANCO CAPAC,Regímen Especial,0,0,20518422431,IPG-INGENIERIA INTEGRAL SAC,682914," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",2,2038742,Règimen Especial Nº 09-2020-ATU/DI-SAPLI,901727.39,1100107.5,901727.39
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-712351-2058738-141153,19,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20534027126,Consorcio DR & H ,712351," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",31,2058738,Régimen Especial N° 19-2020-ATU/DI-SAPLI,350275.4,350275.4,350275.4
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-712351-2058738-141153,19,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20605419560,DR & H CONTRATISTAS GENERALES S.A.C.(*),712351," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",1,2058738,Régimen Especial N° 19-2020-ATU/DI-SAPLI,350275.4,350275.4,350275.4
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-724083-2063590-141153,15,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20534120410,CONSTRUCTORA PUNTO VISUAL S.A.C.(*),724083," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",93,2063590,REGIMEN ESPECIAL N° 015-2021-ATU/DI-SAPLI,4116000,4278639.14,4116000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-724083-2063590-141153,15,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20571163587,CONSORCIO ESCORPION,724083," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",14,2063590,REGIMEN ESPECIAL N° 015-2021-ATU/DI-SAPLI,4116000,4278639.14,4116000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-731572-2069043-141153,19,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20571506701,MULTISERVICIOS SAN VICENTE DE LIMAN E.I.R.L.,731572," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",6,2069043,REGIMEN ESPECIAL N° 019-2021-ATU/DI-SAPLI,57600,1117427.79,1110000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-731693-2069052-141153,21,Consultoría de Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,10082789371,ROMAN VASQUEZ BENITO URIBE,731693," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",60,2069052,REGIMEN ESPECIAL N° 21-2021-ATU/DI-SAPLI,160000,167252.67,160000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-734864-2071276-141153,22,Consultoría de Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,10011600447,CHAVEZ BRAVO DAGOBERTO,734864," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",84,2071276,REGIMEN ESPECIAL N° 22-2021-ATU/DI-SAPLI,165000,170714,165000
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,4,Obra,162027,Reubicación de Redes para la Construcción de la Estación 05 Carmen de la Legua de la Línea 2 Ramal 4 de la Red Básica del Metro de Lima y Callao,Procedimiento de Contratación para Proceso Abierto,0,0,20300690999,CONSTRUCTORA CABO VERDE S.A. COVERSA(*),823249," AQUINO QUISPE CARLOS, ARRIBASPLATA ZURITA PEDRO ANIBAL, CABALLERO CARTAGENA NOLBERTO ULISES, DAVALOS FLORES JESSICA RAQUEL, ESCAJADILLO VARDA DANITZA CAROLINA, SEGURA GONZALES ZURISADAI MARIELLA",133,2135603,265-2022-SEDAPAL,7971517.39,7267517.66,7971517.39
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-823249-2135603-162027,4,Obra,162027,Reubicación de Redes para la Construcción de la Estación 05 Carmen de la Legua de la Línea 2 Ramal 4 de la Red Básica del Metro de Lima y Callao,Procedimiento de Contratación para Proceso Abierto,0,0,20571203988,CONSORCIO COVERSA,823249," AQUINO QUISPE CARLOS, ARRIBASPLATA ZURITA PEDRO ANIBAL, CABALLERO CARTAGENA NOLBERTO ULISES, DAVALOS FLORES JESSICA RAQUEL, ESCAJADILLO VARDA DANITZA CAROLINA, SEGURA GONZALES ZURISADAI MARIELLA",50,2135603,265-2022-SEDAPAL,7971517.39,7267517.66,7971517.39
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,5,Obra,166882,"Ejecución de empalmes para liberación de interferencias de redes de agua potable y alcantarillado en la Estación Oscar R. Benavides E-06"".",Procedimiento de Contratación para Proceso Abierto,0,0,20300690999,CONSTRUCTORA CABO VERDE S.A. COVERSA(*),830183," AQUINO QUISPE CARLOS, CABALLERO CARTAGENA NOLBERTO ULISES, CUADROS CESPEDES MASSEL GERALDINE, ESCAJADILLO VARDA DANITZA CAROLINA, QUEVEDO GONZALES ENRIQUE MARTIN, SEGURA GONZALES ZURISADAI MARIELLA",133,2139521,289,6836955.48,6226221.57,6836955.48
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-830183-2139521-166882,5,Obra,166882,"Ejecución de empalmes para liberación de interferencias de redes de agua potable y alcantarillado en la Estación Oscar R. Benavides E-06"".",Procedimiento de Contratación para Proceso Abierto,0,0,20571203988,CONSORCIO COLONIAL,830183," AQUINO QUISPE CARLOS, CABALLERO CARTAGENA NOLBERTO ULISES, CUADROS CESPEDES MASSEL GERALDINE, ESCAJADILLO VARDA DANITZA CAROLINA, QUEVEDO GONZALES ENRIQUE MARTIN, SEGURA GONZALES ZURISADAI MARIELLA",50,2139521,289,6836955.48,6226221.57,6836955.48
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-861304-2156132-141153,2,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,10097262603,CONSORCIO TINGO MARIA,861304," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",20,2156132,Regimen Especial Nº02-2022-ATU/SAPLI PROCESO ABIERTO,805850.67,806397.58,805850.67
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-861304-2156132-141153,2,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20445689859,CONSORCIO TINGO MARIA,861304," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",16,2156132,Regimen Especial Nº02-2022-ATU/SAPLI PROCESO ABIERTO,805850.67,806397.58,805850.67
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-861304-2156132-141153,2,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20514751430,CONSORCIO TINGO MARIA,861304," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",157,2156132,Regimen Especial Nº02-2022-ATU/SAPLI PROCESO ABIERTO,805850.67,806397.58,805850.67
2233850,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233850-239307-861304-2156132-141153,2,Obra,141153,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,Regímen Especial,0,0,20603265115,CABA INGENIEROS SOCIEDAD ANONIMA CERRADA - CABA INGENIEROS S.A.C.                                   (*),861304," ALBAN MALACHE CARLA CHABELI, ANGULO CAIRO GIANMARCO ANTONIO, MEJIA PAREDES LUIS ALBERTO",1,2156132,Regimen Especial Nº02-2022-ATU/SAPLI PROCESO ABIERTO,805850.67,806397.58,805850.67
2233862,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233862-246218-385171-2174502-64412,9,Consultoría de Obra,64412,CONSTRUCCIÓN DE LA VÍA REGIONAL AREQUIPA - LA JOYA; EN LAS PROGRESIVAS KM 0+00 AL KM 24+540; DISTRITOS DE CERRO COLORADO - LA JOYA - ,Concurso Público,0,0,20100913225,JNR CONSULTORES SOCIEDAD ANONIMA,385171," CALDERON  MOLINA TOMAS, CORDOVA NINA ELVIS RIDER, huanca ayna cesar, mamani mamani washington, ÑACA BAILON EDY HUGO, RAMOS ZAMORA CESAR AUGUSTO",143,2174502,CONTRATO Nº 158-2017-GRA,3606653.7,4007390.84,3606652.73
2233917,ADMINISTRACION Y PLANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233917-87547-595719-2022915-105591,1,Consultoría de Obra,105591,Mejoramiento del Servicio de Resguardo y Conservación del Patrimonio Archivístico de la Nación del Archivo General de la Nación - Sede Pueblo Libre; distrito Pueblo Libre; provincia y departamento de Lima,Convenio,0,0,20600549198,IDP INGENIERIA Y ARQUITECTURA IBERIA S.L.; SUCURSAL PERU,595719,NULL,2,2022915,006-2020-UE008-CULTURA,4453740.02,4948600.02,4453740.02
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-516149-2047423-102591,3,Obra,102591,CONSTRUCCIÓN PUENTE HUALLAGA Y ACCESOS,Licitación Pública,0,0,20460678600,CONSORCIO PUENTE HUALLAGA I,516149," ARENAS DAMIAN JUAN ALFONSO, BAUTISTA CONDORI SVEN HART, CCORIMANYA ALMANZA FIORELA, CHIRI UBILLUS RODOLFO SAMUEL, SANTON MEZA EMERSON JUNIOR, ZAPANA BARRIENTOS RENE",166,2047423,034-2021-MTC/20.2,159574914.2,180110478.8,161500949.2
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-516149-2047423-102591,3,Obra,102591,CONSTRUCCIÓN PUENTE HUALLAGA Y ACCESOS,Licitación Pública,0,0,20544952693,CONSORCIO PUENTE HUALLAGA I,516149," ARENAS DAMIAN JUAN ALFONSO, BAUTISTA CONDORI SVEN HART, CCORIMANYA ALMANZA FIORELA, CHIRI UBILLUS RODOLFO SAMUEL, SANTON MEZA EMERSON JUNIOR, ZAPANA BARRIENTOS RENE",30,2047423,034-2021-MTC/20.2,159574914.2,180110478.8,161500949.2
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-516149-2047423-102591,3,Obra,102591,CONSTRUCCIÓN PUENTE HUALLAGA Y ACCESOS,Licitación Pública,0,0,20545564891,CONSORCIO PUENTE HUALLAGA I,516149," ARENAS DAMIAN JUAN ALFONSO, BAUTISTA CONDORI SVEN HART, CCORIMANYA ALMANZA FIORELA, CHIRI UBILLUS RODOLFO SAMUEL, SANTON MEZA EMERSON JUNIOR, ZAPANA BARRIENTOS RENE",6,2047423,034-2021-MTC/20.2,159574914.2,180110478.8,161500949.2
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-516149-2047423-102591,3,Obra,102591,CONSTRUCCIÓN PUENTE HUALLAGA Y ACCESOS,Licitación Pública,0,0,20556295281,TABLEROS Y PUENTES S.A. SUCURSAL DEL PERU(*),516149," ARENAS DAMIAN JUAN ALFONSO, BAUTISTA CONDORI SVEN HART, CCORIMANYA ALMANZA FIORELA, CHIRI UBILLUS RODOLFO SAMUEL, SANTON MEZA EMERSON JUNIOR, ZAPANA BARRIENTOS RENE",188,2047423,034-2021-MTC/20.2,159574914.2,180110478.8,161500949.2
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-771822-2161750-79749,59,Consultoría de Obra,79749,CONSTRUCCIÓN Y MEJORAMIENTO DE LA CARRETERA CHIMBOTE - TOCACHE; SECTOR YUNGAYPAMPA TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N-TOCACHE; TRAMO: PUENTE EL CHORRO-TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N; SUB TRAMO CP AJENJO-UCHIZA EMP. RUTA 05,Concurso Público,0,0,20101345018,HOB CONSULTORES S.A.(*),771822," ALFARO CARBAJAL FLOR ALEXANDRA, ANTICONA BERMUDEZ LEOPOLDO PABLO, CUZCANO ENCISO ANA PATRICIA, MARTINEZ ORE GUISELA, ÑAVINCOPA CARHUAMACA RUBÉN ALBERTO, SEMINO VALLE ALBERTO IVAN",142,2161750,093-2022-MTC/20.2,6446864,7325981.82,6326567.27
2233958,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2233958-4588-771822-2161750-79749,59,Consultoría de Obra,79749,CONSTRUCCIÓN Y MEJORAMIENTO DE LA CARRETERA CHIMBOTE - TOCACHE; SECTOR YUNGAYPAMPA TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N-TOCACHE; TRAMO: PUENTE EL CHORRO-TRES CRUCES-SIHUAS-HUACRACHUCO-UCHIZA-EMP. RUTA 5N; SUB TRAMO CP AJENJO-UCHIZA EMP. RUTA 05,Concurso Público,0,0,20548316171,CONSORCIO TRES CRUCES,771822," ALFARO CARBAJAL FLOR ALEXANDRA, ANTICONA BERMUDEZ LEOPOLDO PABLO, CUZCANO ENCISO ANA PATRICIA, MARTINEZ ORE GUISELA, ÑAVINCOPA CARHUAMACA RUBÉN ALBERTO, SEMINO VALLE ALBERTO IVAN",66,2161750,093-2022-MTC/20.2,6446864,7325981.82,6326567.27
2234355,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234355-116051-659741-2012642-82706,125,Obra,82706,MEJORAMIENTO DE LA CARRETERA OYON-AMBO ; TRAMO II,Regímen Especial,0,0,20486625954,GRUPO EJECUTOR DE OBRAS CIVILES-CONSTRUCTORES E.I.R.L.(*),659741,NULL,49,2012642,160-2020-MTC/20.22.4,5165810.68,5165810.68,5165810.68
2234355,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234355-116051-659741-2012642-82706,125,Obra,82706,MEJORAMIENTO DE LA CARRETERA OYON-AMBO ; TRAMO II,Regímen Especial,0,0,20487065502,CONSORCIO GEOCLASS,659741,NULL,29,2012642,160-2020-MTC/20.22.4,5165810.68,5165810.68,5165810.68
2234355,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234355-116051-689292-2046091-82706,180,Obra,82706,MEJORAMIENTO DE LA CARRETERA OYON-AMBO ; TRAMO II,Regímen Especial,0,0,20486397714,LEPUS GROUP SOCIEDAD ANONIMA,689292,NULL,168,2046091,021-2021-MTC/20.11,1030222.84,1144692.04,1030222.84
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-721246-2074192-76727,1,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20487913791,CONSORCIO JAEN TECNOLOGICO,721246," GRANADINO MEZA JORGE LUIS, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",125,2074192,018 - 2021,10266566.45,10266566.45,9855903.8
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-721246-2074192-76727,1,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20545316561,TACTICAL IT S.A.C.(*),721246," GRANADINO MEZA JORGE LUIS, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",134,2074192,018 - 2021,10266566.45,10266566.45,9855903.8
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-723735-2071348-76727,2,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20445631265,CONSTRUCTORA COVESA S.R.L.(*),723735," BENAVIDES ROJAS ANIBAL MICHAEL STALIN, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",33,2071348,016 - 2021,15295699.54,15326352.25,14600904.91
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-723735-2071348-76727,2,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20555172746,CONSORCIO SELVA,723735," BENAVIDES ROJAS ANIBAL MICHAEL STALIN, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",12,2071348,016 - 2021,15295699.54,15326352.25,14600904.91
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-727380-2076646-76727,5,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20477366172,CONSORCIO G&O,727380," BENAVIDES ROJAS ANIBAL MICHAEL STALIN, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",78,2076646,021 - 2021,1905491.59,1905491.59,1905491.59
2234473,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234473-249557-727380-2076646-76727,5,Obra,76727,MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS Y ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE JAEN DISTRITO DE JAEN; PROVINCIA DE JAEN; DEPARTAMENTO DE CAJAMARCA,Licitación Pública,0,0,20570505786,CONSTRUCTORA SANTALIA S.A.C.(*),727380," BENAVIDES ROJAS ANIBAL MICHAEL STALIN, MEZA PALOMINO FRANK ROY, MIRAVAL ROJAS JULIO CESAR, ROJAS ORTIZ JOSE ANTONIO, SANTA CRUZ CUBAS YUDITH MAELSI, YALTA MEZA JEIMIS ROYLER",70,2076646,021 - 2021,1905491.59,1905491.59,1905491.59
