CODIGO_RUC,NOMBRE_EMPRESA_ROL,RUC_CONTRAPARTE,NOMBRE_CONTRAPARTE,rol_empresa,n_obras_asociadas_1a,n_registros_1a,es_consorcio,capacidad_maxima_contratacion,capacidad_libre_contratacion,estado_empresa,condicion_empresa,n_obras_representante,n_representantes_legales,representante_legal_principal,NOMBRE_EMPRESA,y_riesgo_empresa_4niveles,n_vinculos_total,n_contrapartes_unicas,n_veces_ganador,n_veces_participante,ratio_ganador,ratio_participante,n_registros_hora_oferta,n_horas_oferta_distintas,hora_oferta_moda
20545286719,CONSORCIO CARRETERO,20545286719,CONSORCIO CARRETERO,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20545286719,CONSORCIO CARRETERO,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20556295281,CONSORCIO VIAL EL 10,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20556295281,CONSORCIO VIAL EL 10,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20556939196,CONSORCIO VIAL COLPERU,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20556939196,CONSORCIO VIAL COLPERU,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20600419839,HERDOIZA CRESPO CONSTRUCCIONES S.A. SUCURSAL PERU(*),ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20600419839,HERDOIZA CRESPO CONSTRUCCIONES S.A. SUCURSAL PERU(*),ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20600807481,AMAZON GROUP CONSTRUCCION Y MINERIA SAC(*),ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20600807481,AMAZON GROUP CONSTRUCCION Y MINERIA SAC(*),ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20601116082,CHINA RAILWAY N° 10 ENGINEERING GROUP CO.; LTD SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20601116082,CHINA RAILWAY N° 10 ENGINEERING GROUP CO.; LTD SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20601143021,MEYAN S.A.; SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20601143021,MEYAN S.A.; SUCURSAL DEL PERU(*),ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20602340547,CONSORCIO CARRETERA PALLASCA,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20602340547,CONSORCIO CARRETERA PALLASCA,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20602703119,CONSORCIO VIAL EL 10,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20602703119,CONSORCIO VIAL EL 10,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20602979173,SINOHYDRO CORPORATION LIMITED; SUCURSAL DEL PERU,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20602979173,SINOHYDRO CORPORATION LIMITED; SUCURSAL DEL PERU,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20603489986,TAMEGA ENGINEERING SA SUCURSAL PERU,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20603489986,TAMEGA ENGINEERING SA SUCURSAL PERU,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20604269009,CHINA CIVIL ENGINEERING CONSTRUCTION CORPORATION SUCURSAL DEL PERU,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20604269009,CHINA CIVIL ENGINEERING CONSTRUCTION CORPORATION SUCURSAL DEL PERU,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,20605034684,CONSORCIO VIAL LA LIBERTAD,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),20605034684,CONSORCIO VIAL LA LIBERTAD,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,99000027401,CONSORCIO AMAZONAS,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),99000027401,CONSORCIO AMAZONAS,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20545286719,CONSORCIO CARRETERO,99000028271,CALZADA CONSTRUCCIONES; SOCIEDAD ANONIMA DE CAPITAL VARIABLE,ganador,1.0,1.0,1.0,190706567.4,190706567.4,ACTIVO,HABIDO,,,,CONSORCIO CARRETERO,3,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
20548040320,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),99000028271,CALZADA CONSTRUCCIONES; SOCIEDAD ANONIMA DE CAPITAL VARIABLE,ganador,1.0,1.0,1.0,9379759605.0,9379759605.0,ACTIVO,HABIDO,,,,SACYR CONSTRUCCION S.A. SUCURSAL DEL PERU(*),0,31.0,29.0,29.0,2.0,0.9354838709677419,0.06451612903225806,0.0,0.0,
10423112099,CONSORCIO BETHEL,10416449177,CONSULTOR PERU,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",10416449177,CONSULTOR PERU,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
10423112099,CONSORCIO BETHEL,10423112099,CONSORCIO BETHEL,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",10423112099,CONSORCIO BETHEL,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
10423112099,CONSORCIO BETHEL,17276147447,GUTIERREZ ADRIANZEN MARIA JOSEFA DE LAS NIEVES,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",17276147447,GUTIERREZ ADRIANZEN MARIA JOSEFA DE LAS NIEVES,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
10423112099,CONSORCIO BETHEL,20600329228,NY INGENIEROS E.I.R.L.,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",20600329228,NY INGENIEROS E.I.R.L.,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
10423112099,CONSORCIO BETHEL,20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
10423112099,CONSORCIO BETHEL,20602068413,G & O INGENIERIA Y CONSTRUCCION S.R.L.(*),ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,CONSORCIO BETHEL,2,15.0,11.0,6.0,9.0,0.4,0.6,0.0,0.0,
20601425204,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",20602068413,G & O INGENIERIA Y CONSTRUCCION S.R.L.(*),ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,1.0,FUSTAMANTE BENAVIDEZ CESAR ELADIO,"""CIVILSAPS INGENIEROS CONTRATISTAS S.A.C""(*)",2,8.0,6.0,6.0,2.0,0.75,0.25,0.0,0.0,
20559620140,CHALA GROUP S.A.C.,20559620140,CHALA GROUP S.A.C.,ganador,1.0,1.0,0.0,1442979.26,1442979.26,SUSPENSION TEMPORAL,HABIDO,1.0,1.0,CHAVEZ JARA HELQUI,CHALA GROUP S.A.C.,2,2.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,
10296325886,MAMANI QUISPE JOSE LUIS,10296325886,MAMANI QUISPE JOSE LUIS,ganador,1.0,1.0,0.0,,0.0,ACTIVO,HABIDO,,,,MAMANI QUISPE JOSE LUIS,0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),10404313598,HUERTAS JARA ALEXANDER PRIMITIVO(*),ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,10404313598,HUERTAS JARA ALEXANDER PRIMITIVO(*),ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20101331653,DESSAU S&Z S.A.,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20101331653,DESSAU S&Z S.A.,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20392462105,CONSORCIO RIMAC,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20392462105,CONSORCIO RIMAC,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20455328871,HZP CONSULTORES E.I.R.L.,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20455328871,HZP CONSULTORES E.I.R.L.,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20538025918,ASISTENCIA TECNICA Y JURIDICA CONSULTORES SL,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20538025918,ASISTENCIA TECNICA Y JURIDICA CONSULTORES SL,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20600891317,CONSORCIO CUENCA DEL RIO COATA,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20600891317,CONSORCIO CUENCA DEL RIO COATA,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20601519624,NEFASA S.A.C.,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20601519624,NEFASA S.A.C.,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),20603778325,S & D CONSULTORES ASOCIADOS S.A.C.                                                                  ,ganador,1.0,1.0,1.0,500000.0,500000.0,ACTIVO,HABIDO,1.0,2.0,ARENAS FLORES ELVIS RAUL,ASESORES INGENIEROS PROYECTISTAS S.A(*),2,14.0,12.0,9.0,5.0,0.6428571428571429,0.35714285714285715,0.0,0.0,
20600891317,CONSORCIO CUENCA DEL RIO COATA,20603778325,S & D CONSULTORES ASOCIADOS S.A.C.                                                                  ,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
20541352547,ENERGIA  SISTEMAS Y TELECOMUNICACIONES SOCIEDAD ANONIMA,20541352547,ENERGIA  SISTEMAS Y TELECOMUNICACIONES SOCIEDAD ANONIMA,ganador,1.0,1.0,0.0,36003872.27,36003872.27,ACTIVO,HABIDO,1.0,1.0,BARRETO POMA FREDY RICHARD,ENERGIA  SISTEMAS Y TELECOMUNICACIONES SOCIEDAD ANONIMA,2,2.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,
20600891317,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,20600891317,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,ganador,5.0,5.0,1.0,,0.0,ACTIVO,HABIDO,3.0,6.0,BENATE HUARCAYA BLADIMIR,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,0,79.0,43.0,31.0,48.0,0.3924050632911392,0.6075949367088608,0.0,0.0,
10238827928,CONSORCIO VIAL CAYLLOMA,10238827928,CONSORCIO VIAL CAYLLOMA,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,,,,CONSORCIO VIAL CAYLLOMA,0,4.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,8:30
10296539967,ABARCA QUISPE AMILCAR(*),10238827928,CONSORCIO VIAL CAYLLOMA,ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,,,,ABARCA QUISPE AMILCAR(*),0,4.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,8:30
10238827928,CONSORCIO VIAL CAYLLOMA,10296539967,ABARCA QUISPE AMILCAR(*),ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,,,,CONSORCIO VIAL CAYLLOMA,0,4.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,8:30
10296539967,ABARCA QUISPE AMILCAR(*),10296539967,ABARCA QUISPE AMILCAR(*),ganador,1.0,1.0,1.0,,0.0,ACTIVO,HABIDO,,,,ABARCA QUISPE AMILCAR(*),0,4.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,8:30
10165700541,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,10024142634,CONSORCIO VIAL AREQUIPA,ganador,3.0,3.0,1.0,,0.0,ACTIVO,HABIDO,2.0,4.0,QUIROZ AYASTA FERNANDO,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,0,82.0,68.0,63.0,19.0,0.7682926829268293,0.23170731707317074,0.0,0.0,
10165700541,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,10024274018,ALARCON ARAGON BENJAMIN JAVIER,ganador,3.0,3.0,1.0,,0.0,ACTIVO,HABIDO,2.0,4.0,QUIROZ AYASTA FERNANDO,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,0,82.0,68.0,63.0,19.0,0.7682926829268293,0.23170731707317074,0.0,0.0,
10165700541,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,10165700541,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,ganador,3.0,3.0,1.0,,0.0,ACTIVO,HABIDO,2.0,4.0,QUIROZ AYASTA FERNANDO,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,0,82.0,68.0,63.0,19.0,0.7682926829268293,0.23170731707317074,0.0,0.0,
